"datetime","date","flow-i-900-m3s-qualified","epoch"
"2018-01-03 01:30:00","2018-01-03",45.9,1514943000000
"2018-01-03 01:45:00","2018-01-03",46.0,1514943900000
"2018-01-03 02:00:00","2018-01-03",46.1,1514944800000
"2018-01-03 02:15:00","2018-01-03",46.1,1514945700000
"2018-01-03 02:30:00","2018-01-03",46.2,1514946600000
"2018-01-03 02:45:00","2018-01-03",46.4,1514947500000
"2018-01-03 03:00:00","2018-01-03",46.3,1514948400000
"2018-01-03 03:15:00","2018-01-03",46.3,1514949300000
"2018-01-03 03:30:00","2018-01-03",46.4,1514950200000
"2018-01-03 03:45:00","2018-01-03",46.3,1514951100000
"2018-01-03 04:00:00","2018-01-03",46.4,1514952000000
"2018-01-03 04:15:00","2018-01-03",46.5,1514952900000
"2018-01-03 04:30:00","2018-01-03",46.4,1514953800000
"2018-01-03 04:45:00","2018-01-03",46.2,1514954700000
"2018-01-03 05:00:00","2018-01-03",46.2,1514955600000
"2018-01-03 05:15:00","2018-01-03",46.3,1514956500000
"2018-01-03 05:30:00","2018-01-03",46.4,1514957400000
"2018-01-03 05:45:00","2018-01-03",46.4,1514958300000
"2018-01-03 06:00:00","2018-01-03",46.4,1514959200000
"2018-01-03 06:15:00","2018-01-03",46.4,1514960100000
"2018-01-03 06:30:00","2018-01-03",46.5,1514961000000
"2018-01-03 06:45:00","2018-01-03",46.4,1514961900000
"2018-01-03 07:00:00","2018-01-03",46.3,1514962800000
"2018-01-03 07:15:00","2018-01-03",46.4,1514963700000
"2018-01-03 07:30:00","2018-01-03",46.6,1514964600000
"2018-01-03 07:45:00","2018-01-03",46.5,1514965500000
"2018-01-03 08:00:00","2018-01-03",46.5,1514966400000
"2018-01-03 08:15:00","2018-01-03",46.7,1514967300000
"2018-01-03 08:30:00","2018-01-03",46.6,1514968200000
"2018-01-03 08:45:00","2018-01-03",46.7,1514969100000
"2018-01-03 09:00:00","2018-01-03",46.6,1514970000000
"2018-01-03 09:15:00","2018-01-03",46.5,1514970900000
"2018-01-03 09:30:00","2018-01-03",46.6,1514971800000
"2018-01-03 09:45:00","2018-01-03",46.7,1514972700000
"2018-01-03 10:00:00","2018-01-03",48.4,1514973600000
"2018-01-03 10:15:00","2018-01-03",49.0,1514974500000
"2018-01-03 10:30:00","2018-01-03",48.0,1514975400000
"2018-01-03 10:45:00","2018-01-03",47.8,1514976300000
"2018-01-03 11:00:00","2018-01-03",47.6,1514977200000
"2018-01-03 11:15:00","2018-01-03",47.5,1514978100000
"2018-01-03 11:30:00","2018-01-03",47.4,1514979000000
"2018-01-03 11:45:00","2018-01-03",47.3,1514979900000
"2018-01-03 12:00:00","2018-01-03",47.1,1514980800000
"2018-01-03 12:15:00","2018-01-03",47.2,1514981700000
"2018-01-03 12:30:00","2018-01-03",47.2,1514982600000
"2018-01-03 12:45:00","2018-01-03",47.2,1514983500000
"2018-01-03 13:00:00","2018-01-03",47.1,1514984400000
"2018-01-03 13:15:00","2018-01-03",47.2,1514985300000
"2018-01-03 13:30:00","2018-01-03",47.1,1514986200000
"2018-01-03 13:45:00","2018-01-03",47.2,1514987100000
"2018-01-03 14:00:00","2018-01-03",47.0,1514988000000
"2018-01-03 14:15:00","2018-01-03",47.1,1514988900000
"2018-01-03 14:30:00","2018-01-03",47.1,1514989800000
"2018-01-03 14:45:00","2018-01-03",47.1,1514990700000
"2018-01-03 15:00:00","2018-01-03",47.1,1514991600000
"2018-01-03 15:15:00","2018-01-03",47.2,1514992500000
"2018-01-03 15:30:00","2018-01-03",47.1,1514993400000
"2018-01-03 15:45:00","2018-01-03",47.3,1514994300000
"2018-01-03 16:00:00","2018-01-03",47.1,1514995200000
"2018-01-03 16:15:00","2018-01-03",47.0,1514996100000
"2018-01-03 16:30:00","2018-01-03",47.1,1514997000000
"2018-01-03 16:45:00","2018-01-03",47.1,1514997900000
"2018-01-03 17:00:00","2018-01-03",47.1,1514998800000
"2018-01-03 17:15:00","2018-01-03",47.1,1514999700000
"2018-01-03 17:30:00","2018-01-03",47.0,1515000600000
"2018-01-03 17:45:00","2018-01-03",47.1,1515001500000
"2018-01-03 18:00:00","2018-01-03",47.2,1515002400000
"2018-01-03 18:15:00","2018-01-03",47.1,1515003300000
"2018-01-03 18:30:00","2018-01-03",47.2,1515004200000
"2018-01-03 18:45:00","2018-01-03",47.1,1515005100000
"2018-01-03 19:00:00","2018-01-03",47.2,1515006000000
"2018-01-03 19:15:00","2018-01-03",47.3,1515006900000
"2018-01-03 19:30:00","2018-01-03",47.1,1515007800000
"2018-01-03 19:45:00","2018-01-03",47.2,1515008700000
"2018-01-03 20:00:00","2018-01-03",47.3,1515009600000
"2018-01-03 20:15:00","2018-01-03",47.2,1515010500000
"2018-01-03 20:30:00","2018-01-03",47.2,1515011400000
"2018-01-03 20:45:00","2018-01-03",47.3,1515012300000
"2018-01-03 21:00:00","2018-01-03",47.3,1515013200000
"2018-01-03 21:15:00","2018-01-03",47.2,1515014100000
"2018-01-03 21:30:00","2018-01-03",47.3,1515015000000
"2018-01-03 21:45:00","2018-01-03",47.2,1515015900000
"2018-01-03 22:00:00","2018-01-03",47.3,1515016800000
"2018-01-03 22:15:00","2018-01-03",47.4,1515017700000
"2018-01-03 22:30:00","2018-01-03",47.4,1515018600000
"2018-01-03 22:45:00","2018-01-03",47.5,1515019500000
"2018-01-03 23:00:00","2018-01-03",47.4,1515020400000
"2018-01-03 23:15:00","2018-01-03",47.3,1515021300000
"2018-01-03 23:30:00","2018-01-03",47.4,1515022200000
"2018-01-03 23:45:00","2018-01-03",47.4,1515023100000
"2018-01-04 00:00:00","2018-01-04",47.4,1515024000000
"2018-01-04 00:15:00","2018-01-04",47.5,1515024900000
"2018-01-04 00:30:00","2018-01-04",47.6,1515025800000
"2018-01-04 00:45:00","2018-01-04",47.5,1515026700000
"2018-01-04 01:00:00","2018-01-04",47.4,1515027600000
"2018-01-04 01:15:00","2018-01-04",47.5,1515028500000
"2018-01-04 01:30:00","2018-01-04",47.5,1515029400000
"2018-01-04 01:45:00","2018-01-04",47.5,1515030300000
"2018-01-04 02:00:00","2018-01-04",47.7,1515031200000
"2018-01-04 02:15:00","2018-01-04",47.6,1515032100000
"2018-01-04 02:30:00","2018-01-04",47.6,1515033000000
"2018-01-04 02:45:00","2018-01-04",47.6,1515033900000
"2018-01-04 03:00:00","2018-01-04",47.7,1515034800000
"2018-01-04 03:15:00","2018-01-04",47.7,1515035700000
"2018-01-04 03:30:00","2018-01-04",47.8,1515036600000
"2018-01-04 03:45:00","2018-01-04",47.7,1515037500000
"2018-01-04 04:00:00","2018-01-04",47.8,1515038400000
"2018-01-04 04:15:00","2018-01-04",47.8,1515039300000
"2018-01-04 04:30:00","2018-01-04",47.9,1515040200000
"2018-01-04 04:45:00","2018-01-04",47.9,1515041100000
"2018-01-04 05:00:00","2018-01-04",47.9,1515042000000
"2018-01-04 05:15:00","2018-01-04",47.9,1515042900000
"2018-01-04 05:30:00","2018-01-04",48.0,1515043800000
"2018-01-04 05:45:00","2018-01-04",48.0,1515044700000
"2018-01-04 06:00:00","2018-01-04",48.0,1515045600000
"2018-01-04 06:15:00","2018-01-04",48.0,1515046500000
"2018-01-04 06:30:00","2018-01-04",48.1,1515047400000
"2018-01-04 06:45:00","2018-01-04",48.2,1515048300000
"2018-01-04 07:00:00","2018-01-04",48.1,1515049200000
"2018-01-04 07:15:00","2018-01-04",48.2,1515050100000
"2018-01-04 07:30:00","2018-01-04",48.4,1515051000000
"2018-01-04 07:45:00","2018-01-04",48.2,1515051900000
"2018-01-04 08:00:00","2018-01-04",48.4,1515052800000
"2018-01-04 08:15:00","2018-01-04",48.3,1515053700000
"2018-01-04 08:30:00","2018-01-04",48.4,1515054600000
"2018-01-04 08:45:00","2018-01-04",48.5,1515055500000
"2018-01-04 09:00:00","2018-01-04",48.5,1515056400000
"2018-01-04 09:15:00","2018-01-04",48.6,1515057300000
"2018-01-04 09:30:00","2018-01-04",48.7,1515058200000
"2018-01-04 09:45:00","2018-01-04",48.7,1515059100000
"2018-01-04 10:00:00","2018-01-04",48.7,1515060000000
"2018-01-04 10:15:00","2018-01-04",48.9,1515060900000
"2018-01-04 10:30:00","2018-01-04",49.0,1515061800000
"2018-01-04 10:45:00","2018-01-04",48.8,1515062700000
"2018-01-04 11:00:00","2018-01-04",49.0,1515063600000
"2018-01-04 11:15:00","2018-01-04",49.1,1515064500000
"2018-01-04 11:30:00","2018-01-04",49.1,1515065400000
"2018-01-04 11:45:00","2018-01-04",49.1,1515066300000
"2018-01-04 12:00:00","2018-01-04",49.2,1515067200000
"2018-01-04 12:15:00","2018-01-04",49.3,1515068100000
"2018-01-04 12:30:00","2018-01-04",49.2,1515069000000
"2018-01-04 12:45:00","2018-01-04",49.3,1515069900000
"2018-01-04 13:00:00","2018-01-04",49.3,1515070800000
"2018-01-04 13:15:00","2018-01-04",49.4,1515071700000
"2018-01-04 13:30:00","2018-01-04",49.4,1515072600000
"2018-01-04 13:45:00","2018-01-04",49.5,1515073500000
"2018-01-04 14:00:00","2018-01-04",49.4,1515074400000
"2018-01-04 14:15:00","2018-01-04",49.6,1515075300000
"2018-01-04 14:30:00","2018-01-04",49.5,1515076200000
"2018-01-04 14:45:00","2018-01-04",49.5,1515077100000
"2018-01-04 15:00:00","2018-01-04",49.6,1515078000000
"2018-01-04 15:15:00","2018-01-04",49.7,1515078900000
"2018-01-04 15:30:00","2018-01-04",49.7,1515079800000
"2018-01-04 15:45:00","2018-01-04",49.8,1515080700000
"2018-01-04 16:00:00","2018-01-04",49.9,1515081600000
"2018-01-04 16:15:00","2018-01-04",49.9,1515082500000
"2018-01-04 16:30:00","2018-01-04",50.0,1515083400000
"2018-01-04 16:45:00","2018-01-04",50.0,1515084300000
"2018-01-04 17:00:00","2018-01-04",50.1,1515085200000
"2018-01-04 17:15:00","2018-01-04",49.9,1515086100000
"2018-01-04 17:30:00","2018-01-04",50.0,1515087000000
"2018-01-04 17:45:00","2018-01-04",50.1,1515087900000
"2018-01-04 18:00:00","2018-01-04",50.0,1515088800000
"2018-01-04 18:15:00","2018-01-04",50.1,1515089700000
"2018-01-04 18:30:00","2018-01-04",50.0,1515090600000
"2018-01-04 18:45:00","2018-01-04",50.1,1515091500000
"2018-01-04 19:00:00","2018-01-04",49.9,1515092400000
"2018-01-04 19:15:00","2018-01-04",49.9,1515093300000
"2018-01-04 19:30:00","2018-01-04",50.0,1515094200000
"2018-01-04 19:45:00","2018-01-04",50.1,1515095100000
"2018-01-04 20:00:00","2018-01-04",50.0,1515096000000
"2018-01-04 20:15:00","2018-01-04",50.1,1515096900000
"2018-01-04 20:30:00","2018-01-04",50.2,1515097800000
"2018-01-04 20:45:00","2018-01-04",50.2,1515098700000
"2018-01-04 21:00:00","2018-01-04",50.2,1515099600000
"2018-01-04 21:15:00","2018-01-04",50.2,1515100500000
"2018-01-04 21:30:00","2018-01-04",50.2,1515101400000
"2018-01-04 21:45:00","2018-01-04",50.1,1515102300000
"2018-01-04 22:00:00","2018-01-04",50.2,1515103200000
"2018-01-04 22:15:00","2018-01-04",50.2,1515104100000
"2018-01-04 22:30:00","2018-01-04",50.1,1515105000000
"2018-01-04 22:45:00","2018-01-04",50.2,1515105900000
"2018-01-04 23:00:00","2018-01-04",50.1,1515106800000
"2018-01-04 23:15:00","2018-01-04",50.3,1515107700000
"2018-01-04 23:30:00","2018-01-04",50.3,1515108600000
"2018-01-04 23:45:00","2018-01-04",50.1,1515109500000
"2018-01-05 00:00:00","2018-01-05",50.3,1515110400000
"2018-01-05 00:15:00","2018-01-05",50.2,1515111300000
"2018-01-05 00:30:00","2018-01-05",50.3,1515112200000
"2018-01-05 00:45:00","2018-01-05",50.2,1515113100000
"2018-01-05 01:00:00","2018-01-05",50.4,1515114000000
"2018-01-05 01:15:00","2018-01-05",50.3,1515114900000
"2018-01-05 01:30:00","2018-01-05",50.4,1515115800000
"2018-01-05 01:45:00","2018-01-05",50.2,1515116700000
"2018-01-05 02:00:00","2018-01-05",50.5,1515117600000
"2018-01-05 02:15:00","2018-01-05",50.5,1515118500000
"2018-01-05 02:30:00","2018-01-05",50.5,1515119400000
"2018-01-05 02:45:00","2018-01-05",50.5,1515120300000
"2018-01-05 03:00:00","2018-01-05",50.6,1515121200000
"2018-01-05 03:15:00","2018-01-05",50.4,1515122100000
"2018-01-05 03:30:00","2018-01-05",50.3,1515123000000
"2018-01-05 03:45:00","2018-01-05",50.5,1515123900000
"2018-01-05 04:00:00","2018-01-05",50.6,1515124800000
"2018-01-05 04:15:00","2018-01-05",50.7,1515125700000
"2018-01-05 04:30:00","2018-01-05",50.6,1515126600000
"2018-01-05 04:45:00","2018-01-05",50.6,1515127500000
"2018-01-05 05:00:00","2018-01-05",50.7,1515128400000
"2018-01-05 05:15:00","2018-01-05",50.6,1515129300000
"2018-01-05 05:30:00","2018-01-05",50.6,1515130200000
"2018-01-05 05:45:00","2018-01-05",50.7,1515131100000
"2018-01-05 06:00:00","2018-01-05",50.7,1515132000000
"2018-01-05 06:15:00","2018-01-05",50.5,1515132900000
"2018-01-05 06:30:00","2018-01-05",50.6,1515133800000
"2018-01-05 06:45:00","2018-01-05",50.7,1515134700000
"2018-01-05 07:00:00","2018-01-05",50.6,1515135600000
"2018-01-05 07:15:00","2018-01-05",50.7,1515136500000
"2018-01-05 07:30:00","2018-01-05",50.6,1515137400000
"2018-01-05 07:45:00","2018-01-05",50.7,1515138300000
"2018-01-05 08:00:00","2018-01-05",50.7,1515139200000
"2018-01-05 08:15:00","2018-01-05",50.8,1515140100000
"2018-01-05 08:30:00","2018-01-05",50.8,1515141000000
"2018-01-05 08:45:00","2018-01-05",50.8,1515141900000
"2018-01-05 09:00:00","2018-01-05",50.8,1515142800000
"2018-01-05 09:15:00","2018-01-05",50.7,1515143700000
"2018-01-05 09:30:00","2018-01-05",50.8,1515144600000
"2018-01-05 09:45:00","2018-01-05",50.8,1515145500000
"2018-01-05 10:00:00","2018-01-05",51.0,1515146400000
"2018-01-05 10:15:00","2018-01-05",50.8,1515147300000
"2018-01-05 10:30:00","2018-01-05",50.7,1515148200000
"2018-01-05 10:45:00","2018-01-05",50.7,1515149100000
"2018-01-05 11:00:00","2018-01-05",50.9,1515150000000
"2018-01-05 11:15:00","2018-01-05",50.9,1515150900000
"2018-01-05 11:30:00","2018-01-05",51.0,1515151800000
"2018-01-05 11:45:00","2018-01-05",51.0,1515152700000
"2018-01-05 12:00:00","2018-01-05",51.2,1515153600000
"2018-01-05 12:15:00","2018-01-05",51.1,1515154500000
"2018-01-05 12:30:00","2018-01-05",51.2,1515155400000
"2018-01-05 12:45:00","2018-01-05",51.4,1515156300000
"2018-01-05 13:00:00","2018-01-05",51.5,1515157200000
"2018-01-05 13:15:00","2018-01-05",51.4,1515158100000
"2018-01-05 13:30:00","2018-01-05",51.5,1515159000000
"2018-01-05 13:45:00","2018-01-05",51.5,1515159900000
"2018-01-05 14:00:00","2018-01-05",51.5,1515160800000
"2018-01-05 14:15:00","2018-01-05",51.5,1515161700000
"2018-01-05 14:30:00","2018-01-05",51.6,1515162600000
"2018-01-05 14:45:00","2018-01-05",51.8,1515163500000
"2018-01-05 15:00:00","2018-01-05",51.7,1515164400000
"2018-01-05 15:15:00","2018-01-05",51.6,1515165300000
"2018-01-05 15:30:00","2018-01-05",51.5,1515166200000
"2018-01-05 15:45:00","2018-01-05",51.5,1515167100000
"2018-01-05 16:00:00","2018-01-05",51.5,1515168000000
"2018-01-05 16:15:00","2018-01-05",51.6,1515168900000
"2018-01-05 16:30:00","2018-01-05",51.6,1515169800000
"2018-01-05 16:45:00","2018-01-05",51.7,1515170700000
"2018-01-05 17:00:00","2018-01-05",51.8,1515171600000
"2018-01-05 17:15:00","2018-01-05",51.7,1515172500000
"2018-01-05 17:30:00","2018-01-05",51.8,1515173400000
"2018-01-05 17:45:00","2018-01-05",51.8,1515174300000
"2018-01-05 18:00:00","2018-01-05",51.9,1515175200000
"2018-01-05 18:15:00","2018-01-05",51.8,1515176100000
"2018-01-05 18:30:00","2018-01-05",51.3,1515177000000
"2018-01-05 18:45:00","2018-01-05",51.8,1515177900000
"2018-01-05 19:00:00","2018-01-05",51.7,1515178800000
"2018-01-05 19:15:00","2018-01-05",52.0,1515179700000
"2018-01-05 19:30:00","2018-01-05",51.8,1515180600000
"2018-01-05 19:45:00","2018-01-05",51.7,1515181500000
"2018-01-05 20:00:00","2018-01-05",51.8,1515182400000
"2018-01-05 20:15:00","2018-01-05",51.7,1515183300000
"2018-01-05 20:30:00","2018-01-05",51.8,1515184200000
"2018-01-05 20:45:00","2018-01-05",51.8,1515185100000
"2018-01-05 21:00:00","2018-01-05",51.9,1515186000000
"2018-01-05 21:15:00","2018-01-05",51.8,1515186900000
"2018-01-05 21:30:00","2018-01-05",51.8,1515187800000
"2018-01-05 21:45:00","2018-01-05",51.9,1515188700000
"2018-01-05 22:00:00","2018-01-05",51.7,1515189600000
"2018-01-05 22:15:00","2018-01-05",51.8,1515190500000
"2018-01-05 22:30:00","2018-01-05",51.9,1515191400000
"2018-01-05 22:45:00","2018-01-05",51.8,1515192300000
"2018-01-05 23:00:00","2018-01-05",51.8,1515193200000
"2018-01-05 23:15:00","2018-01-05",51.8,1515194100000
"2018-01-05 23:30:00","2018-01-05",51.7,1515195000000
"2018-01-05 23:45:00","2018-01-05",51.8,1515195900000
"2018-01-06 00:00:00","2018-01-06",51.7,1515196800000
"2018-01-06 00:15:00","2018-01-06",51.7,1515197700000
"2018-01-06 00:30:00","2018-01-06",51.8,1515198600000
"2018-01-06 00:45:00","2018-01-06",51.8,1515199500000
"2018-01-06 01:00:00","2018-01-06",51.8,1515200400000
"2018-01-06 01:15:00","2018-01-06",51.6,1515201300000
"2018-01-06 01:30:00","2018-01-06",51.7,1515202200000
"2018-01-06 01:45:00","2018-01-06",51.7,1515203100000
"2018-01-06 02:00:00","2018-01-06",51.6,1515204000000
"2018-01-06 02:15:00","2018-01-06",51.8,1515204900000
"2018-01-06 02:30:00","2018-01-06",51.6,1515205800000
"2018-01-06 02:45:00","2018-01-06",51.6,1515206700000
"2018-01-06 03:00:00","2018-01-06",51.6,1515207600000
"2018-01-06 03:15:00","2018-01-06",51.7,1515208500000
"2018-01-06 03:30:00","2018-01-06",51.5,1515209400000
"2018-01-06 03:45:00","2018-01-06",51.5,1515210300000
"2018-01-06 04:00:00","2018-01-06",51.4,1515211200000
"2018-01-06 04:15:00","2018-01-06",51.6,1515212100000
"2018-01-06 04:30:00","2018-01-06",51.5,1515213000000
"2018-01-06 04:45:00","2018-01-06",51.6,1515213900000
"2018-01-06 05:00:00","2018-01-06",51.5,1515214800000
"2018-01-06 05:15:00","2018-01-06",51.6,1515215700000
"2018-01-06 05:30:00","2018-01-06",51.5,1515216600000
"2018-01-06 05:45:00","2018-01-06",51.4,1515217500000
"2018-01-06 06:00:00","2018-01-06",51.4,1515218400000
"2018-01-06 06:15:00","2018-01-06",51.5,1515219300000
"2018-01-06 06:30:00","2018-01-06",51.5,1515220200000
"2018-01-06 06:45:00","2018-01-06",51.4,1515221100000
"2018-01-06 07:00:00","2018-01-06",51.4,1515222000000
"2018-01-06 07:15:00","2018-01-06",51.2,1515222900000
"2018-01-06 07:30:00","2018-01-06",51.3,1515223800000
"2018-01-06 07:45:00","2018-01-06",51.5,1515224700000
"2018-01-06 08:00:00","2018-01-06",51.4,1515225600000
"2018-01-06 08:15:00","2018-01-06",51.3,1515226500000
"2018-01-06 08:30:00","2018-01-06",51.3,1515227400000
"2018-01-06 08:45:00","2018-01-06",51.3,1515228300000
"2018-01-06 09:00:00","2018-01-06",51.1,1515229200000
"2018-01-06 09:15:00","2018-01-06",51.2,1515230100000
"2018-01-06 09:30:00","2018-01-06",51.1,1515231000000
"2018-01-06 09:45:00","2018-01-06",51.2,1515231900000
"2018-01-06 10:00:00","2018-01-06",51.2,1515232800000
"2018-01-06 10:15:00","2018-01-06",51.1,1515233700000
"2018-01-06 10:30:00","2018-01-06",51.2,1515234600000
"2018-01-06 10:45:00","2018-01-06",51.0,1515235500000
"2018-01-06 11:00:00","2018-01-06",51.1,1515236400000
"2018-01-06 11:15:00","2018-01-06",51.0,1515237300000
"2018-01-06 11:30:00","2018-01-06",50.9,1515238200000
"2018-01-06 11:45:00","2018-01-06",51.0,1515239100000
"2018-01-06 12:00:00","2018-01-06",50.9,1515240000000
"2018-01-06 12:15:00","2018-01-06",50.8,1515240900000
"2018-01-06 12:30:00","2018-01-06",50.8,1515241800000
"2018-01-06 12:45:00","2018-01-06",50.8,1515242700000
"2018-01-06 13:00:00","2018-01-06",50.8,1515243600000
"2018-01-06 13:15:00","2018-01-06",50.6,1515244500000
"2018-01-06 13:30:00","2018-01-06",50.8,1515245400000
"2018-01-06 13:45:00","2018-01-06",50.6,1515246300000
"2018-01-06 14:00:00","2018-01-06",50.7,1515247200000
"2018-01-06 14:15:00","2018-01-06",50.6,1515248100000
"2018-01-06 14:30:00","2018-01-06",50.6,1515249000000
"2018-01-06 14:45:00","2018-01-06",50.6,1515249900000
"2018-01-06 15:00:00","2018-01-06",50.5,1515250800000
"2018-01-06 15:15:00","2018-01-06",50.4,1515251700000
"2018-01-06 15:30:00","2018-01-06",50.4,1515252600000
"2018-01-06 15:45:00","2018-01-06",50.3,1515253500000
"2018-01-06 16:00:00","2018-01-06",50.4,1515254400000
